region,title,rent_type,community,area,rooms,direction,floor,price,unit_price,tags,source,url,scraped_at,lat,lng
zhangjiang,整租·展想悦廷 1室1厅 东,整租,展想悦廷,53.09,1室1厅,东,,4200,79.1,,,https://sh.lianjia.com/zufang/SH2086318045046767616.html,2026-04-22 18:31:15,31.210723,121.626563
zhangjiang,整租·孙桥花苑 2室2厅 南,整租,孙桥花苑,72.60,2室2厅,南,,5600,77.1,,,https://sh.lianjia.com/zufang/SH2095095420492447744.html,2026-04-22 18:31:15,31.179884,121.629495
zhangjiang,独栋·柚米 张江纳仕国际租赁社区 张江圈层 从选择住址开始！ 民用水电燃气 灵活租期！宠物友好 2室1厅,独栋,柚米 张江纳仕国际租赁社区 张江圈层 从选择住址开始！ 民用水电燃气 灵活租期！宠物友好,90.00,2室1厅,,,6362,70.7,,,https://sh.lianjia.com/apartment/43060.html,2026-04-22 18:27:23,31.168658,121.623132
zhangjiang,整租·黄浦花园 3室2厅 南,整租,黄浦花园,101.58,3室2厅,南,,5040,49.6,,,https://sh.lianjia.com/zufang/SH2025427331740336128.html,2026-04-22 18:26:29,31.219451,121.448417
zhangjiang,独栋·唐巢公寓 软件园店 一室户+阳台 开间,独栋,唐巢公寓 软件园店 一室户+阳台 开间,25.00,,,,3000-3200,,,,https://sh.lianjia.com/apartment/65421.html,2026-04-22 18:31:52,,
zhangjiang,整租·盛大天地青春里2.0 2室2厅 北,整租,盛大天地青春里2.0,46.00,2室2厅,北,,4515,98.2,,,https://sh.lianjia.com/zufang/SH2025147038575886336.html,2026-04-22 18:26:29,31.169751,121.605652
zhangjiang,整租·东郊华庭 5室2厅 南,整租,东郊华庭,384.00,5室2厅,南,,30000,78.1,,,https://sh.lianjia.com/zufang/SH2141516125286957056.html,2026-04-22 18:26:29,31.218018,121.623611
zhangjiang,独栋·纳仕 张江在线右里1 位于浦东张江的【国企保租房】 1室1厅,独栋,纳仕 张江在线右里1 位于浦东张江的【国企保租房】,55.00,1室1厅,,,5055,91.9,,,https://sh.lianjia.com/apartment/101047.html,2026-04-22 18:26:29,,
zhangjiang,整租·展想悦廷 1室1厅 西,整租,展想悦廷,52.83,1室1厅,西,,4200,79.5,,,https://sh.lianjia.com/zufang/SH2144388274746032128.html,2026-04-22 18:26:29,31.210723,121.626563
zhangjiang,整租·圣宇豪庭 4室2厅 南/北,整租,圣宇豪庭,148.92,4室2厅,南/北,,14000,94.0,,,https://sh.lianjia.com/zufang/SH2153048466211733504.html,2026-04-22 18:26:29,31.18413,121.630896
zhangjiang,整租·益丰新村 2室2厅 南,整租,益丰新村,88.90,2室2厅,南,,7300,82.1,,,https://sh.lianjia.com/zufang/SH2147410576089808896.html,2026-04-22 18:31:15,31.197321,121.631454
zhangjiang,独栋·达社国际公寓 张江店 告别黑中介：13号线中科路站，直营公寓，合同规范 1室1厅,独栋,达社国际公寓 张江店 告别黑中介：13号线中科路站，直营公寓，合同规范,42.00,1室1厅,,,6150,146.4,,,https://sh.lianjia.com/apartment/103840.html,2026-04-22 18:32:40,31.203856,121.431926
zhangjiang,整租·古桐公寓 1室1厅 南,整租,古桐公寓,63.39,1室1厅,南,,5355,84.5,,,https://sh.lianjia.com/zufang/SH1822646509691207680.html,2026-04-22 18:27:31,31.200974,121.616393
zhangjiang,整租·交江大楼 3室2厅 南,整租,交江大楼,168.00,3室2厅,南,,11000,65.5,,,https://sh.lianjia.com/zufang/SH2100122614474211328.html,2026-04-22 18:26:29,31.205617,121.613283
zhangjiang,整租·华发四季 3室1厅 南,整租,华发四季,89.84,3室1厅,南,,8200,91.3,,,https://sh.lianjia.com/zufang/SH2104418974396579840.html,2026-04-22 18:26:29,31.172771,121.623048
zhangjiang,"独栋·南城公寓 张江店 阳光LOFT,免水网，押一付一 1室1厅",独栋,"南城公寓 张江店 阳光LOFT,免水网，押一付一",20.00,1室1厅,,,2900,145.0,,,https://sh.lianjia.com/apartment/107113.html,2026-04-22 18:31:42,31.213533,121.440064
zhangjiang,整租·川杨新苑(六期) 2室1厅 南,整租,川杨新苑(六期),60.28,2室1厅,南,,5775,95.8,,,https://sh.lianjia.com/zufang/SH1760228218054377472.html,2026-04-22 18:26:36,31.190876,121.636381
zhangjiang,整租·城市经典四期高迪 1室1厅 南,整租,城市经典四期高迪,63.94,1室1厅,南,,6300,98.5,,,https://sh.lianjia.com/zufang/SH2147899024600989696.html,2026-04-22 18:26:36,31.212907,121.618681
zhangjiang,整租·杨镇新村 2室1厅 南/北,整租,杨镇新村,65.00,2室1厅,南/北,,4673,71.9,,,https://sh.lianjia.com/zufang/SH2127794984030568448.html,2026-04-22 18:31:15,31.029188,121.369623
zhangjiang,整租·盛大天地青春里2.0 2室2厅 南,整租,盛大天地青春里2.0,41.87,2室2厅,南,,5040,120.4,,,https://sh.lianjia.com/zufang/SH2122301820679225344.html,2026-04-22 18:26:39,31.169751,121.605652
zhangjiang,独栋·柚米 张江纳仕社区E店 张江集团 家庭型三室两厅，燃气厨房，配套学校 方便停车 3室2厅,独栋,柚米 张江纳仕社区E店 张江集团 家庭型三室两厅，燃气厨房，配套学校 方便停车,145.00,3室2厅,,,10268,70.8,,,https://sh.lianjia.com/apartment/20387.html,2026-04-22 18:31:52,31.186213,121.587145
zhangjiang,整租·汇智湖畔家园 1室1厅 南,整租,汇智湖畔家园,74.86,1室1厅,南,,7350,98.2,,,https://sh.lianjia.com/zufang/SH2042955152205283328.html,2026-04-22 18:31:15,31.199759,121.606217
zhangjiang,整租·盛大天地青春里2.0 2室1厅 南,整租,盛大天地青春里2.0,62.00,2室1厅,南,,6500,104.8,,,https://sh.lianjia.com/zufang/SH2148335711579799552.html,2026-04-22 18:26:36,31.169751,121.605652
zhangjiang,整租·科雅苑 2室1厅 南,整租,科雅苑,60.00,2室1厅,南,,4410,73.5,,,https://sh.lianjia.com/zufang/SH2032086983743897600.html,2026-04-22 18:31:42,31.16647,121.623478
zhangjiang,独栋·柚米 张江纳仕社区A店 张江保租房直营！临近张江科技园 设施齐全 水电民用 2室1厅,独栋,柚米 张江纳仕社区A店 张江保租房直营！临近张江科技园 设施齐全 水电民用,90.00,2室1厅,,,6362,70.7,,,https://sh.lianjia.com/apartment/60831.html,2026-04-22 18:26:36,31.203781,121.594166
zhangjiang,整租·盛大天地青春里(一期) 2室1厅 南,整租,盛大天地青春里(一期),66.92,2室1厅,南,,5100,76.2,,,https://sh.lianjia.com/zufang/SH2594326332834332672.html,2026-04-22 18:26:39,31.170677,121.605855
zhangjiang,独栋·城家公寓 城家公寓上海张江蔡伦路店 限时特惠 地铁口出行便利 精装公寓 采光好 宠物友好大一居阳光房 开间,独栋,城家公寓 城家公寓上海张江蔡伦路店 限时特惠 地铁口出行便利 精装公寓 采光好 宠物友好大一居阳光房 开间,33.00,,,,3650,110.6,,,https://sh.lianjia.com/apartment/104344.html,2026-04-22 18:26:36,31.262907,121.335573
zhangjiang,整租·杨镇新村 2室2厅 南,整租,杨镇新村,71.62,2室2厅,南,,6006,83.9,,,https://sh.lianjia.com/zufang/SH1823551103602524160.html,2026-04-22 18:27:31,31.029188,121.369623
zhangjiang,整租·盛大天地青春里2.0 2室2厅 南,整租,盛大天地青春里2.0,44.73,2室2厅,南,,4830,108.0,,,https://sh.lianjia.com/zufang/SH2017126228166705152.html,2026-04-22 18:26:39,31.169751,121.605652
zhangjiang,整租·盛大天地青春里2.0 2室2厅 北,整租,盛大天地青春里2.0,44.91,2室2厅,北,,5880,130.9,,,https://sh.lianjia.com/zufang/SH1779112386339274752.html,2026-04-22 18:27:31,31.169751,121.605652
zhangjiang,整租·申城佳苑三期B块 2室1厅 南,整租,申城佳苑三期B块,57.00,2室1厅,南,,5300,93.0,,,https://sh.lianjia.com/zufang/SH2151607091524009984.html,2026-04-22 18:26:36,31.180953,121.638523
zhangjiang,独栋·集贤天地人才公寓 张江店 朝南温馨一居近地铁2号线张江人的首选可提取公积金办理居住证D 1室1厅,独栋,集贤天地人才公寓 张江店 朝南温馨一居近地铁2号线张江人的首选可提取公积金办理居住证D,50.00,1室1厅,,,5800,116.0,,,https://sh.lianjia.com/apartment/85357.html,2026-04-22 18:32:28,31.230525,121.473667
zhangjiang,整租·张江汤臣豪园(二期) 2室2厅 南,整租,张江汤臣豪园(二期),76.87,2室2厅,南,,8190,106.5,,,https://sh.lianjia.com/zufang/SH1815995607530078208.html,2026-04-22 18:27:31,31.202498,121.597512
zhangjiang,整租·张江汤臣豪园(二期) 2室2厅 南,整租,张江汤臣豪园(二期),131.74,2室2厅,南,,11500,87.3,,,https://sh.lianjia.com/zufang/SH2153353866022748160.html,2026-04-22 18:26:46,31.202498,121.597512
zhangjiang,整租·张江汤臣豪园(三期) 2室1厅 南,整租,张江汤臣豪园(三期),88.00,2室1厅,南,,9500,108.0,,,https://sh.lianjia.com/zufang/SH2145526391318249472.html,2026-04-22 18:31:42,31.199283,121.597612
zhangjiang,独栋·纳仕 雅集服务公寓B 公寓.纳仕.国企直营公寓，可短租，包宽带，宠物友好，民用水电燃气，电器全配 2室2厅,独栋,纳仕 雅集服务公寓B 公寓.纳仕.国企直营公寓，可短租，包宽带，宠物友好，民用水电燃气，电器全配,101.00,2室2厅,,,7597,75.2,,,https://sh.lianjia.com/apartment/84270.html,2026-04-22 18:31:52,31.253504,121.620492
zhangjiang,整租·展想悦廷 1室1厅 南/西南,整租,展想悦廷,52.37,1室1厅,南/西南,,4725,90.2,,,https://sh.lianjia.com/zufang/SH1755168667185709056.html,2026-04-22 18:26:36,31.210723,121.626563
zhangjiang,独栋·城家公寓 张江店 温馨榻榻米房间等你来住！可免费办理居住证，学生有优惠，随时看 开间,独栋,城家公寓 张江店 温馨榻榻米房间等你来住！可免费办理居住证，学生有优惠，随时看 开间,34.00,,,,4500,132.4,,,https://sh.lianjia.com/apartment/50830.html,2026-04-22 18:32:52,31.257319,121.567014
zhangjiang,整租·张江汤臣豪园(三期) 4室2厅 南/北,整租,张江汤臣豪园(三期),212.58,4室2厅,南/北,,23000,108.2,,,https://sh.lianjia.com/zufang/SH2107000079234629632.html,2026-04-22 18:26:36,31.199283,121.597612
zhangjiang,整租·中建御华园 3室2厅 南,整租,中建御华园,100.00,3室2厅,南,,11800,118.0,,,https://sh.lianjia.com/zufang/SH2113906125601505280.html,2026-04-22 18:26:36,31.207382,121.617018
zhangjiang,整租·万科翡翠公园（商用） 2室2厅 南,整租,万科翡翠公园（商用）,68.00,2室2厅,南,,6800,100.0,,,https://sh.lianjia.com/zufang/SH2117192019578191872.html,2026-04-22 18:26:36,31.179762,121.610562
zhangjiang,整租·虹御公寓 3室2厅 南,整租,虹御公寓,114.85,3室2厅,南,,7000,60.9,,,https://sh.lianjia.com/zufang/SH2122662613778169856.html,2026-04-22 18:26:36,31.187024,121.628373
zhangjiang,整租·科锦苑 2室1厅 南,整租,科锦苑,85.00,2室1厅,南,,6500,76.5,,,https://sh.lianjia.com/zufang/SH2155305598126653440.html,2026-04-22 18:27:16,31.173612,121.625676
zhangjiang,独栋·紫晶社区 张江店 社区公寓，春季特惠房 配置器全 带阳台 开间,独栋,紫晶社区 张江店 社区公寓，春季特惠房 配置器全 带阳台 开间,25.00,,,,2500,100.0,,,https://sh.lianjia.com/apartment/89895.html,2026-04-22 18:26:39,31.192759,121.590511
zhangjiang,整租·汇智湖畔家园 2室1厅 南,整租,汇智湖畔家园,89.36,2室1厅,南,,9800,109.7,,,https://sh.lianjia.com/zufang/SH2096182307755917312.html,2026-04-22 18:26:46,31.199759,121.606217
zhangjiang,整租·展想悦廷 1室1厅 南,整租,展想悦廷,52.83,1室1厅,南,,4500,85.2,,,https://sh.lianjia.com/zufang/SH1909472568658624512.html,2026-04-22 18:26:39,31.210723,121.626563
zhangjiang,整租·川杨新苑(四期) 1室1厅 南,整租,川杨新苑(四期),57.00,1室1厅,南,,4725,82.9,,,https://sh.lianjia.com/zufang/SH2030190477289979904.html,2026-04-22 18:26:39,31.189052,121.63772
zhangjiang,独栋·微驿共享社区 张江店 2号线广兰路地铁/近张江中心/独立卫生间/1.2床单人床/ 开间,独栋,微驿共享社区 张江店 2号线广兰路地铁/近张江中心/独立卫生间/1.2床单人床/ 开间,15.00,,,,2300,153.3,,,https://sh.lianjia.com/apartment/92967.html,2026-04-22 18:31:42,,
zhangjiang,独栋·盛大天地青春里公寓 二期 原始3房1厅2卫 3室1厅,独栋,盛大天地青春里公寓 二期 原始3房1厅2卫,120.00,3室1厅,,,6650,55.4,,,https://sh.lianjia.com/apartment/4876.html,2026-04-22 18:27:16,31.169751,121.605652
zhangjiang,整租·张江汤臣豪园(四期) 3室2厅 南,整租,张江汤臣豪园(四期),128.19,3室2厅,南,,19000,148.2,,,https://sh.lianjia.com/zufang/SH2151909549697662976.html,2026-04-22 18:26:39,31.198209,121.592123
zhangjiang,整租·万科翡翠公园三期 3室2厅 南,整租,万科翡翠公园三期,125.83,3室2厅,南,,16000,127.2,,,https://sh.lianjia.com/zufang/SH2142984033338916864.html,2026-04-22 18:26:39,31.180094,121.610047
zhangjiang,整租·城市经典四期高迪 3室2厅 南,整租,城市经典四期高迪,139.00,3室2厅,南,,14000,100.7,,,https://sh.lianjia.com/zufang/SH2153445039898886144.html,2026-04-22 18:26:39,31.212907,121.618681
zhangjiang,独栋·蓝光公寓 张江店 字节跳动附近/全屋宜家家具/可以养猫 开间,独栋,蓝光公寓 张江店 字节跳动附近/全屋宜家家具/可以养猫 开间,32.00,,,,3400,106.2,,,https://sh.lianjia.com/apartment/45535.html,2026-04-22 18:26:39,31.214356,121.63669
zhangjiang,独栋·盛大天地青春里公寓 居里路 金科路地铁口 阳光一居室 无中介费 长租立减 1000元 开间,独栋,盛大天地青春里公寓 居里路 金科路地铁口 阳光一居室 无中介费 长租立减 1000元 开间,25.00,,,,3350,134.0,,,https://sh.lianjia.com/apartment/31085.html,2026-04-22 18:31:42,31.170677,121.604961
zhangjiang,整租·盛大天地青春里(一期) 2室2厅 北,整租,盛大天地青春里(一期),42.49,2室2厅,北,,4500,105.9,,,https://sh.lianjia.com/zufang/SH2143396756719665152.html,2026-04-22 18:27:16,31.170677,121.605855
zhangjiang,整租·古桐六村 2室2厅 南,整租,古桐六村,95.00,2室2厅,南,,8500,89.5,,,https://sh.lianjia.com/zufang/SH2146864679786381312.html,2026-04-22 18:27:16,31.201266,121.610465
zhangjiang,整租·玉兰香苑一期B块 1室2厅 南,整租,玉兰香苑一期B块,60.00,1室2厅,南,,5600,93.3,,,https://sh.lianjia.com/zufang/SH2151621249611071488.html,2026-04-22 18:27:16,31.201049,121.631989
zhangjiang,整租·张江汤臣豪园(四期) 4室2厅 南,整租,张江汤臣豪园(四期),136.59,4室2厅,南,,17000,124.5,,,https://sh.lianjia.com/zufang/SH2153480703239520256.html,2026-04-22 18:26:46,31.198209,121.592123
zhangjiang,整租·日月光水岸花园（二期） 3室2厅 南,整租,日月光水岸花园（二期）,141.74,3室2厅,南,,11000,77.6,,,https://sh.lianjia.com/zufang/SH2141426069662597120.html,2026-04-22 18:26:46,31.214476,121.622049
zhangjiang,整租·东郊华庭 9室2厅 复式 南,整租,东郊华庭,400.10,9室2厅,,,37000,92.5,,,https://sh.lianjia.com/zufang/SH2153909632790167552.html,2026-04-22 18:26:46,31.218018,121.623611
zhangjiang,整租·东方别墅 5室2厅 南,整租,东方别墅,244.52,5室2厅,南,,27000,110.4,,,https://sh.lianjia.com/zufang/SH2113504001898053632.html,2026-04-22 18:26:46,31.226243,121.611487
zhangjiang,整租·春港丽园(公寓) 4室2厅 南,整租,春港丽园(公寓),116.00,4室2厅,南,,6800,58.6,,,https://sh.lianjia.com/zufang/SH2151533368825610240.html,2026-04-22 18:26:46,31.202239,121.623576
zhangjiang,整租·万科翡翠公园（商用） 1室1厅 东,整租,万科翡翠公园（商用）,45.00,1室1厅,东,,6000,133.3,,,https://sh.lianjia.com/zufang/SH2154975493735055360.html,2026-04-22 18:26:46,31.179762,121.610562
zhangjiang,整租·万科翡翠公园六期 3室2厅 南,整租,万科翡翠公园六期,94.75,3室2厅,南,,13000,137.2,,,https://sh.lianjia.com/zufang/SH2155881402019610624.html,2026-04-22 18:26:46,31.181301,121.612192
zhangjiang,整租·张江汤臣豪园(三期) 2室2厅 南,整租,张江汤臣豪园(三期),84.08,2室2厅,南,,10500,124.9,,,https://sh.lianjia.com/zufang/SH2151222648997150720.html,2026-04-22 18:26:46,31.199283,121.597612
zhangjiang,整租·汤臣豪园(二期) 4室2厅 复式 南,整租,汤臣豪园(二期),226.00,4室2厅,,,23000,101.8,,,https://sh.lianjia.com/zufang/SH2154834659031121920.html,2026-04-22 18:26:46,31.208639,121.582621
zhangjiang,整租·川杨新苑(二期) 2室1厅 南,整租,川杨新苑(二期),58.83,2室1厅,南,,5000,85.0,,,https://sh.lianjia.com/zufang/SH2151237345175666688.html,2026-04-22 18:26:46,31.185655,121.627256
zhangjiang,整租·绿地MTOWN 1室1厅 南,整租,绿地MTOWN,40.22,1室1厅,南,,5000,124.3,,,https://sh.lianjia.com/zufang/SH2147323950915387392.html,2026-04-22 18:26:46,31.177201,121.603781
zhangjiang,整租·张江三湘海尚 2室2厅 南/北,整租,张江三湘海尚,86.81,2室2厅,南/北,,8800,101.4,,,https://sh.lianjia.com/zufang/SH2145794044410724352.html,2026-04-22 18:26:46,31.170797,121.622538
zhangjiang,整租·盛大天地青春里(一期) 1室1厅 北,整租,盛大天地青春里(一期),53.00,1室1厅,北,,4200,79.2,,,https://sh.lianjia.com/zufang/SH2144378506048438272.html,2026-04-22 18:26:46,31.170677,121.605855
zhangjiang,整租·中建御华园 3室2厅 南,整租,中建御华园,100.00,3室2厅,南,,13800,138.0,,,https://sh.lianjia.com/zufang/SH2102271672273862656.html,2026-04-22 18:26:46,31.207382,121.617018
zhangjiang,整租·香楠小区 2室1厅 南,整租,香楠小区,57.20,2室1厅,南,,5300,92.7,,,https://sh.lianjia.com/zufang/SH2144735139530276864.html,2026-04-22 18:26:46,31.21652,121.614476
zhangjiang,整租·杨镇新村 2室1厅 南,整租,杨镇新村,71.62,2室1厅,南,,5000,69.8,,,https://sh.lianjia.com/zufang/SH2153441398014083072.html,2026-04-22 18:26:46,31.029188,121.369623
zhangjiang,整租·日月光水岸花园(一期) 2室2厅 南,整租,日月光水岸花园(一期),110.00,2室2厅,南,,8500,77.3,,,https://sh.lianjia.com/zufang/SH2116019281501093888.html,2026-04-22 18:26:46,31.214414,121.623717
zhangjiang,整租·张江汤臣豪园(四期) 3室2厅 南/北,整租,张江汤臣豪园(四期),132.09,3室2厅,南/北,,18000,136.3,,,https://sh.lianjia.com/zufang/SH2155877053621075968.html,2026-04-22 18:26:46,31.198209,121.592123
zhangjiang,整租·绿地MTOWN 2室1厅 南/北,整租,绿地MTOWN,36.81,2室1厅,南/北,,4300,116.8,,,https://sh.lianjia.com/zufang/SH2153380226715877376.html,2026-04-22 18:26:46,31.177201,121.603781
zhangjiang,整租·玉兰香苑二期A块 2室1厅 南,整租,玉兰香苑二期A块,55.57,2室1厅,南,,5300,95.4,,,https://sh.lianjia.com/zufang/SH2149815658022436864.html,2026-04-22 18:26:46,31.198439,121.627318
zhangjiang,整租·盛大天地青春里2.0 2室1厅 南,整租,盛大天地青春里2.0,45.00,2室1厅,南,,5000,111.1,,,https://sh.lianjia.com/zufang/SH2155579869763731456.html,2026-04-22 18:26:46,31.169751,121.605652
zhangjiang,整租·玉兰香苑二期C块 3室2厅 南,整租,玉兰香苑二期C块,118.00,3室2厅,南,,8300,70.3,,,https://sh.lianjia.com/zufang/SH2141884219796750336.html,2026-04-22 18:26:46,31.198439,121.627318
zhangjiang,整租·阳光花城 2室2厅 东南,整租,阳光花城,112.79,2室2厅,东南,,9500,84.2,,,https://sh.lianjia.com/zufang/SH2141047842398011392.html,2026-04-22 18:26:46,31.208903,121.623037
zhangjiang,整租·华发四季 4室2厅 南,整租,华发四季,137.70,4室2厅,南,,15000,108.9,,,https://sh.lianjia.com/zufang/SH2147346047620349952.html,2026-04-22 18:26:46,31.172771,121.623048
zhangjiang,整租·张江汤臣豪园(四期) 2室2厅 南,整租,张江汤臣豪园(四期),82.00,2室2厅,南,,12000,146.3,,,https://sh.lianjia.com/zufang/SH2146535994529153024.html,2026-04-22 18:26:46,31.198209,121.592123
zhangjiang,整租·张江汤臣豪园(二期) 3室2厅 南,整租,张江汤臣豪园(二期),139.92,3室2厅,南,,14000,100.1,,,https://sh.lianjia.com/zufang/SH2092251828577107968.html,2026-04-22 18:26:52,31.202498,121.597512
zhangjiang,整租·香楠小区 2室1厅 南,整租,香楠小区,71.76,2室1厅,南,,6000,83.6,,,https://sh.lianjia.com/zufang/SH2147255059509936128.html,2026-04-22 18:26:46,31.21652,121.614476
zhangjiang,整租·张江汤臣豪园(四期) 1室1厅 南,整租,张江汤臣豪园(四期),74.19,1室1厅,南,,9300,125.4,,,https://sh.lianjia.com/zufang/SH2131343869499932672.html,2026-04-22 18:26:52,31.198209,121.592123
zhangjiang,整租·汤臣豪庭 4室2厅 复式 南,整租,汤臣豪庭,157.64,4室2厅,,,14000,88.8,,,https://sh.lianjia.com/zufang/SH2068648874016243712.html,2026-04-22 18:26:52,31.219466,121.613806
zhangjiang,整租·张江汤臣豪园(四期) 2室2厅 南,整租,张江汤臣豪园(四期),105.00,2室2厅,南,,13800,131.4,,,https://sh.lianjia.com/zufang/SH2146521766099419136.html,2026-04-22 18:26:52,31.198209,121.592123
zhangjiang,整租·张江汤臣豪园(二期) 2室2厅 南,整租,张江汤臣豪园(二期),94.15,2室2厅,南,,10000,106.2,,,https://sh.lianjia.com/zufang/SH2147650921021046784.html,2026-04-22 18:26:52,31.202498,121.597512
zhangjiang,整租·香楠小区 3室1厅 南,整租,香楠小区,75.26,3室1厅,南,,6400,85.0,,,https://sh.lianjia.com/zufang/SH2097567885126795264.html,2026-04-22 18:26:52,31.21652,121.614476
zhangjiang,整租·香楠小区 3室1厅 南,整租,香楠小区,92.03,3室1厅,南,,9000,97.8,,,https://sh.lianjia.com/zufang/SH2153143412864319488.html,2026-04-22 18:26:52,31.21652,121.614476
zhangjiang,整租·万科翡翠公园六期 2室2厅 南,整租,万科翡翠公园六期,84.73,2室2厅,南,,11000,129.8,,,https://sh.lianjia.com/zufang/SH2155528583303397376.html,2026-04-22 18:27:16,31.181301,121.612192
zhangjiang,整租·万科翡翠公园四期 3室1厅 南,整租,万科翡翠公园四期,125.00,3室1厅,南,,14000,112.0,,,https://sh.lianjia.com/zufang/SH2137929165909786624.html,2026-04-22 18:26:52,31.179139,121.610609
zhangjiang,整租·日月光水岸花园(一期) 2室2厅 南,整租,日月光水岸花园(一期),87.57,2室2厅,南,,8300,94.8,,,https://sh.lianjia.com/zufang/SH2137623393418084352.html,2026-04-22 18:26:52,31.214414,121.623717
zhangjiang,整租·日月光水岸花园(一期) 2室2厅 南,整租,日月光水岸花园(一期),87.57,2室2厅,南,,7700,87.9,,,https://sh.lianjia.com/zufang/SH2105227536328818688.html,2026-04-22 18:26:52,31.214414,121.623717
zhangjiang,整租·虹御公寓 3室2厅 南,整租,虹御公寓,114.85,3室2厅,南,,8100,70.5,,,https://sh.lianjia.com/zufang/SH2118909658302251008.html,2026-04-22 18:26:52,31.187024,121.628373
zhangjiang,整租·圣宇豪庭 2室2厅 南,整租,圣宇豪庭,119.00,2室2厅,南,,13000,109.2,,,https://sh.lianjia.com/zufang/SH2145937069094993920.html,2026-04-22 18:26:52,31.18413,121.630896
zhangjiang,整租·中建御华园 3室2厅 南/北,整租,中建御华园,100.18,3室2厅,南/北,,14000,139.7,,,https://sh.lianjia.com/zufang/SH2076582654794268672.html,2026-04-22 18:26:52,31.207382,121.617018
zhangjiang,整租·张江汤臣豪园(三期) 2室2厅 南,整租,张江汤臣豪园(三期),87.31,2室2厅,南,,11000,126.0,,,https://sh.lianjia.com/zufang/SH2143385093903745024.html,2026-04-22 18:26:52,31.199283,121.597612
zhangjiang,整租·汇智湖畔家园 1室2厅 南,整租,汇智湖畔家园,74.86,1室2厅,南,,8200,109.5,,,https://sh.lianjia.com/zufang/SH2139769913571540992.html,2026-04-22 18:26:52,31.199759,121.606217
zhangjiang,整租·张江汤臣豪园(二期) 3室1厅 南/北,整租,张江汤臣豪园(二期),134.00,3室1厅,南/北,,15000,111.9,,,https://sh.lianjia.com/zufang/SH2142654848091291648.html,2026-04-22 18:27:16,31.202498,121.597512
zhangjiang,整租·孙桥公寓 3室2厅 南/北,整租,孙桥公寓,120.00,3室2厅,南/北,,9000,75.0,,,https://sh.lianjia.com/zufang/SH2141201250388017152.html,2026-04-22 18:26:52,,
zhangjiang,整租·张江汤臣豪园(三期) 2室2厅 南/北,整租,张江汤臣豪园(三期),87.32,2室2厅,南/北,,11500,131.7,,,https://sh.lianjia.com/zufang/SH2130166440387411968.html,2026-04-22 18:26:52,31.199283,121.597612
